sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
296,213,train,HoGuom_00/00214_00005855.jpg,"nữ tóc ngắn, đeo túi màu trắng, mặc áo trắng quần đen, đi giày thể thao.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00296_pid213_00214_00005855_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00296_pid213_00214_00005855_attention_mask.raw,36
297,1,train,TRAINNING_DATA/Person2/output_6.jpg,"Một cô gái tóc ngang vai, mặc áo dài tay màu hồng, quần dài màu đen, và đi đôi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00297_pid1_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00297_pid1_output_6_attention_mask.raw,42
298,1732,train,DHHN_HVBCVT_00/01733_00013875.jpg,"Một người phụ nữ mặc áo khoác có mũ màu đen, mặc quần màu đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00298_pid1732_01733_00013875_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00298_pid1732_01733_00013875_attention_mask.raw,40
299,1398,train,HoGuom_01/01399_2.jpg,"Một bé gái có mái tóc ngắn màu đen, mặc áo màu trắng, đeo khăn màu cam, mặc quần màu xanh nước biển đậm, đi giày màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00299_pid1398_01399_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00299_pid1398_01399_2_attention_mask.raw,58
300,1864,train,DHGTVT_00/01865_00003480.jpg,"nam tóc ngắn màu đen, mặc áo khoác kéo khóa màu xám, mặc quần dài màu đen, đi dép lê màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00300_pid1864_01865_00003480_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00300_pid1864_01865_00003480_attention_mask.raw,46
301,184,train,HoGuom_00/00185_00004540.jpg,"nam thanh niên mặc áo phông màu đen, trước ngực có hàng chữ màu trắng, mặc quần ngố màu vàng đất, lưng đeo ba lô.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00301_pid184_00185_00004540_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00301_pid184_00185_00004540_attention_mask.raw,50
302,949,train,HoGuom_01/00950_00002490.jpg,"nam tóc ngắn đeo khẩu trang màu xanh da trời, mặc áo phông cộc tay màu hồng, mặc quần bò dài màu đen trên ống có các vệt màu trắng, trên vai có quai của ba lô màu đen, đi giầy thể thao màu đen, tay phải co khuỷu tay về phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00302_pid949_00950_00002490_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00302_pid949_00950_00002490_attention_mask.raw,64
303,647,train,HoGuom_00/00648_00008010.jpg,"Cậu bé tóc ngắn màu đen, áo ba lỗ kẻ ngang màu trắng hồng có hình màu xanh lá cây trước ngực, quần sooc jean màu xanh đậm, đi xăng đan màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00303_pid647_00648_00008010_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00303_pid647_00648_00008010_attention_mask.raw,64
304,1591,train,DHHN_HVBCVT_00/01592_00013185.jpg,"nam thanh niên đeo ba lô đen, mặc áo khoác màu vàng, đeo khẩu trang xám, mặc quần bò màu xanh nhạt, đi dép màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00304_pid1591_01592_00013185_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00304_pid1591_01592_00013185_attention_mask.raw,56
305,1884,train,DHGTVT_00/01885_00003830.jpg,"nam tóc ngắn màu đen, đeo khẩu trang màu trắng, mặc áo phông cộc tay phần cổ và thân màu xanh cô ban, ngực áo và tay áo màu trắng, mặc quần thể thao màu đen dọc hai bên ống quần có viền màu trắng, hai tay cầm điện thoại trước bụng, vai phải đeo ba lô màu đen, đi dép màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00305_pid1884_01885_00003830_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00305_pid1884_01885_00003830_attention_mask.raw,64
306,1673,train,DHHN_HVBCVT_00/01674_00052695.jpg,"nữ, tóc màu đen, đeo túi màu đen, áo màu trắng, tay cầm áo khoác màu vàng, chân váy màu xanh nhạt, đi giày màu ghi, đế giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00306_pid1673_01674_00052695_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00306_pid1673_01674_00052695_attention_mask.raw,64
307,820,train,HoGuom_01/00821_00004620.jpg,"nam thanh niên đeo kính, mặc áo phông đen trước ngực có vệt trắng, áo khoác ngoài màu đen, tay trái cầm áo khóa, mặc quần dài màu đen, đi giầy trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00307_pid820_00821_00004620_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00307_pid820_00821_00004620_attention_mask.raw,64
308,1925,train,DHGTVT_00/01926_00010180.jpg,"nam tóc ngắn màu đen, đi giầy thể thao màu ghi, mặc quần dài màu đen, mặc áo trong cổ tròn màu đen, khoác bên ngoài áo thân màu đen, phần ngực và ống tay vải màu trắng, tay phải cầm một vật màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00308_pid1925_01926_00010180_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00308_pid1925_01926_00010180_attention_mask.raw,64
309,1980,train,DHGTVT_00/01981_00030620.jpg,"nam tóc ngắn màu đen, mặc áo tròn cổ tròn màu đen, khoác áo bên ngoài màu trắng, đeo ba lô sau lưng quai màu đen, mặc quần dài màu đen, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00309_pid1980_01981_00030620_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00309_pid1980_01981_00030620_attention_mask.raw,64
310,465,train,HoGuom_00/00466_00016385.jpg,"Bạn gái tóc ngắn màu nâu, mặc áo màu hồng, chân váy màu hồng, đeo túi xách màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00310_pid465_00466_00016385_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00310_pid465_00466_00016385_attention_mask.raw,44
311,566,train,HoGuom_00/00567_00005430.jpg,"người phụ nữ tóc dài màu đen, buộc tóc sau gáy, mặc áo chống nắng hoa màu trắng, đeo ba lô màu đen, mặc quần jean màu xanh nhạt, đi dép màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00311_pid566_00567_00005430_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00311_pid566_00567_00005430_attention_mask.raw,64
312,1014,train,HoGuom_01/01015_00000780.jpg,"nữ tóc màu vàng hoe, tóc chấm vai đằng sau buộc cao, mặc áo dài tay màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00312_pid1014_01015_00000780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00312_pid1014_01015_00000780_attention_mask.raw,38
313,63,train,TRAINNING_DATA/Person64/output_9.jpg,"Một cô gái búi tóc đằng sau, mặc bộ đồ màu đen, áo cộc tay cổ tròn, quần dài.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00313_pid63_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00313_pid63_output_9_attention_mask.raw,39
314,319,train,HoGuom_00/00320_00010335.jpg,"Bé trai mặc áo phông đỏ không cổ, đi dép tông, mặc quần ngố màu tối.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00314_pid319_00320_00010335_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00314_pid319_00320_00010335_attention_mask.raw,33
315,669,train,HoGuom_00/00670_00008635.jpg,"Bé trai tóc ngắn màu đen, mặc áo ba lỗ màu trắng viền màu nâu, quần đùi màu vàng có hình màu đen, đi dép màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00315_pid669_00670_00008635_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00315_pid669_00670_00008635_attention_mask.raw,54
316,1279,train,HoGuom_01/01280_00008355.jpg,"Một cô gái có mái dài tóc màu nâu, đội mũ màu đỏ, mặc váy màu xanh, tay đeo vòng bạc và đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00316_pid1279_01280_00008355_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00316_pid1279_01280_00008355_attention_mask.raw,52
317,6,train,TEST_DATA/Person7.2/output_2.jpg,"Một người đàn ông tóc cắt ngắn, mặc áo bò dài tay màu xám và có hai nắp túi ở ngực, mặc quần bò màu xanh tím than.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00317_pid6_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00317_pid6_output_2_attention_mask.raw,58
318,1135,train,HoGuom_01/01136_00000841.jpg,"Một phụ nữ búi tóc sau gáy, mặc áo hoa cộc tay cổ thuyền, tay phải vung phía sau, tay trái vung phía trước, mặc quần ống rộng màu đen, đi dép lê thập mầu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00318_pid1135_01136_00000841_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00318_pid1135_01136_00000841_attention_mask.raw,64
319,770,train,HoGuom_01/00771_00000195.jpg,"Bạn nam tóc ngắn màu đen, đeo khẩu trang màu xanh nhạt, mặc áo phông ngắn tay màu đỏ, quần jean dài màu xanh đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00319_pid770_00771_00000195_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00319_pid770_00771_00000195_attention_mask.raw,60
320,1920,train,DHGTVT_00/01921_00010120.jpg,"nam tóc ngắn màu đen, đeo kính cận, mặc áo phông có cổ cộc tay màu gạch non, quần dài màu đen, đi giầy màu đen, đeo ba lô màu đen bên vai phải.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00320_pid1920_01921_00010120_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00320_pid1920_01921_00010120_attention_mask.raw,64
321,1356,train,HoGuom_01/01357_00007965.jpg,"Một nam thanh niên có mái tóc màu đen, mặc áo nỉ màu nâu, mặc quần màu đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00321_pid1356_01357_00007965_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00321_pid1356_01357_00007965_attention_mask.raw,47
322,993,train,HoGuom_01/00994_00003525.jpg,"nam đeo khẩu trang màu trắng, mặc áo ba lỗ màu trắng, mặc quần sooc cao hơn gối màu hồng, đi giầy thể thao.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00322_pid993_00994_00003525_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00322_pid993_00994_00003525_attention_mask.raw,52
323,1188,train,HoGuom_01/01189_00001680.jpg,"Một bé gái tóc màu đen, mặc áo phông màu hồng nhạt, mặc quần dài màu đen, đi giày màu đen đang đi bộ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00323_pid1188_01189_00001680_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00323_pid1188_01189_00001680_attention_mask.raw,50
324,1712,train,DHHN_HVBCVT_00/01713_00009075.jpg,"nữ, mặc áo khoác có mũ màu đen, khoác ba lô màu đen, mặc quần jean màu xanh đậm, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00324_pid1712_01713_00009075_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00324_pid1712_01713_00009075_attention_mask.raw,49
325,980,train,HoGuom_01/00981_00006210.jpg,"nam tóc ngắn mặc áo tay lỡ màu trắng, mặc quần dài màu đen, tay phải vung cao về phía trước.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00325_pid980_00981_00006210_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00325_pid980_00981_00006210_attention_mask.raw,42
326,457,train,HoGuom_00/00458_00016030.jpg,"cô gái tóc ngắn, đi giầy đen, mặc áo đen có hình ở bên trong.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00326_pid457_00458_00016030_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00326_pid457_00458_00016030_attention_mask.raw,31
327,1747,train,DHHN_HVBCVT_00/01748_00018720.jpg,"Một người phụ nữ có mái tóc màu đen, mặc áo dài tay màu đen, mặc quần dài màu đen, đi sục màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00327_pid1747_01748_00018720_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00327_pid1747_01748_00018720_attention_mask.raw,51
328,1910,train,DHGTVT_00/01911_00008230.jpg,"nam tóc ngắn rẽ ngôi giữa, mặc áo phông tay lỡ màu xanh cốm nhạt, đeo ba lô sau lưng có quai màu đen, mặc quần dài màu đen, đi dép lê màu da.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00328_pid1910_01911_00008230_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00328_pid1910_01911_00008230_attention_mask.raw,64
329,755,train,HoGuom_00/00756_00012590.jpg,"người đàn ông tóc ngắn màu đen, mặc áo phông ngắn tay cổ tròn màu vàng xanh, quần sooc màu xám, tất màu trắng, giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00329_pid755_00756_00012590_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00329_pid755_00756_00012590_attention_mask.raw,57
330,1823,train,DHHN_HVBCVT_00/01824_00022065.jpg,"cô gái mặc áo nỉ màu ghi, quần dài bó màu đen, đi sục màu trắng, đeo túi chéo màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00330_pid1823_01824_00022065_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00330_pid1823_01824_00022065_attention_mask.raw,45
331,928,train,HoGuom_01/00929_00008775.jpg,"nam tóc ngắn, đeo khẩu trang, bên trong mặc áo trắng, bên ngoài khoác áo phao màu đen, đeo trước ngực túi chéo vai, mặc quần dài màu xanh nhạt, đi giầy thể thao màu trắng, tay trái đút túi quần.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00331_pid928_00929_00008775_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00331_pid928_00929_00008775_attention_mask.raw,64
332,1677,train,DHHN_HVBCVT_00/01678_00054315.jpg,"nam, tóc ngắn màu đen, áo khoác màu xám, ba lô màu đen, xách túi màu trắng, quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00332_pid1677_01678_00054315_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00332_pid1677_01678_00054315_attention_mask.raw,44
